locus_tag	localization	sense_tags	annotation	antisense_tags	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
TU268	Chr	sll1656	hypothetical protein	NA	1614.8770008175584	0.4338351395739604	0.08327414069070636	5.2097222015810924	1.891235866777824e-7	1.892709557063625e-6
TU1030	Chr	ssl3177	rare lipoprotein A	slr1748	1235.211066215599	-0.7059389507144334	0.13553297255480312	-5.208614091519206	1.9025635000537173e-7	1.8991132553645008e-6
TU1254	Chr	slr1874; slr1875	D-alanine--D-alanine ligase ; hypothetical protein	NA	119.61180092487479	-1.1438489391832045	0.22037153078639699	-5.190547685998157	2.096764130535094e-7	2.0834140402092797e-6
TU798	Chr	ncl0350	NA	NA	227.66989300665244	0.839206318120853	0.1616831792038973	5.190436768085423	2.0980136195203753e-7	2.0834140402092797e-6
TU1255	Chr	NA	NA	ssl3379	73.64312934883004	-1.3837846301675754	0.26709236906219197	-5.180921622831402	2.2079225783298198e-7	2.1869217723148574e-6
TU997	Chr	slr1543	DNA-damage-inducible protein	sll1468	268.48091177769453	0.6688622515226945	0.1291585018243099	5.17861574790118	2.2353836214781333e-7	2.208444382962884e-6
TU3007	Chr	ncl1450	NA	slr0841; ncr1470; slr0842	249.95795455911997	-0.7871135549986505	0.15253503219796777	-5.1602149595189015	2.466664552109282e-7	2.4307055036514226e-6
TU1904	Chr	6803t20	NA	NA	8124.489813534367	-0.866276322509931	0.16808528256411254	-5.153790440751458	2.5527320302483083e-7	2.5091011511598807e-6
TU2939	Chr	NA	NA	slr0918; slr0919; slr0920	230.40197872228822	1.0502296149227903	0.20388627505561635	5.151055972925629	2.590238620000653e-7	2.5394883976749406e-6
TU1129	Chr	slr1356; ncr0450; slr1357	30S ribosomal protein S1 ; ncRNA; putative transposase [ISY100_c]	sll1275; sll1276; sll1277	2098.1791436949557	-0.6753100394630268	0.13130573383947033	-5.1430354160210285	2.7033463575681414e-7	2.6436531765761545e-6
TU2006	Chr	slr1165; slr1166	sulfate adenylyltransferase ; UDP-glucose:tetrahydrobiopterin glucosyltransferas e	NA	484.73341194893806	-0.6956510873751618	0.13543021633982966	-5.136601758278169	2.7975090270299927e-7	2.7288107040877373e-6
TU7058	pSYSA	sll7067; sll7066; sll7065; sll7064; sll7063; sll7062	sll7067; sll7066; sll7065; sll7064; sll7063; sll7062	slr7061	16245.99309529853	-0.8744536607377885	0.1702952740365217	-5.134926178575292	2.822547928989925e-7	2.746282113736914e-6
TU3651	Chr	slr1666; ssr2781	pleiotropic regulatory protein homolog ; hypothetical protein	sll1544	621.2834995168794	-0.5327313286397969	0.10397687420711589	-5.123555912814104	2.998266811136326e-7	2.9099047917653057e-6
TU1855	Chr	NA	NA	sll1885	84.94085033027527	1.1250631752802578	0.21994480354194626	5.115206893559065	3.1339725170108247e-7	3.0339688713675144e-6
TU1921	Chr	sll1372; sll1373	hypothetical protein ; unknown protein	NA	121.61412659013095	-1.090135607358752	0.21315636084278802	-5.114253231986701	3.1498456356656225e-7	3.0416930411578053e-6
TU1715	Chr	ncr0700; ncr0710; ssr2227	ncRNA; ncRNA; putative transposase	NA	163792.17738504865	3.0352173858703417	0.5936035426562601	5.113206319976353	3.167360225257399e-7	3.0509597369791897e-6
TU1110	Chr	ssr2422	unknown protein	6803t11	551.6714631428011	0.5872433750324074	0.1150036035631088	5.106304122984761	3.285208111634545e-7	3.1565852504059605e-6
TU538	Chr	NA	NA	sll1749a; sll1749; sll1750; sll1751	105.63042445930675	1.1817510549659147	0.23150441691184592	5.104658782453862	3.313919219057674e-7	3.1762514306042832e-6
TU2998	Chr	sll0830	elongation factor G	NA	260.70717821162526	0.7881054505605042	0.15454725995818142	5.0994462844165325	3.406485211225703e-7	3.2568703520726137e-6
TU1105	Chr	sll1355	hypothetical protein	NA	357.35385374795743	0.749277748961006	0.1472093567121986	5.089878562718538	3.5829289362510526e-7	3.417085443409729e-6
TU2413	Chr	NA	NA	ncl1160; sll0163; sll0166	127.71091348243446	-0.8502195781196615	0.16762299030503722	-5.072213403259587	3.9321506908883213e-7	3.7408831140722722e-6
TU1473	Chr	sll1908; sll1909	D-3-phosphoglycerate dehydrogenase ; probable methyltransferase	slr2067; slr1986; ssr3383; SyR2	2288.976431146602	-0.45611818287564626	0.08995234164987208	-5.070664915550811	3.9642822268676994e-7	3.7621624187490753e-6
TU2185	Chr	slr0448	DNA repair protein RadA	NA	95.46728461384308	-1.035066025804981	0.20421081748080508	-5.068615064440809	4.0072070793498406e-7	3.7935550065687805e-6
TU989	Chr	NA	NA	NA	445.1049539476297	0.6700491598804688	0.1324036282747211	5.060655577279196	4.178173723172861e-7	3.945711606712018e-6
TU398	Chr	NA	NA	NA	716.8163674064492	0.5942941099753724	0.11789338100234655	5.040945512993164	4.632373582437059e-7	4.358666893459521e-6
TU405	Chr	sll0647	unknown protein	NA	1423.5491499326533	0.5930779398206282	0.11765762399562077	5.040709812758947	4.638083120473406e-7	4.358666893459521e-6
TU3178	Chr	NA	NA	slr0300	81.89455800081144	1.128017316470475	0.22451893090540614	5.024152359543031	5.05660834937041e-7	4.740416537743112e-6
TU2878	Chr	slr0193	RNA-binding protein	NA	961.398603777834	-0.6331822168077614	0.12616378101918593	-5.018732093257988	5.201362656001637e-7	4.864284056692793e-6
TU435	Chr	slr1593; slr1594; slr1595	hypothetical protein ; two-component response regulator PatA subfamily ; Na+/H+ antiporter	NA	1164.22365818746	-0.6038396571186495	0.12036701388096961	-5.016653962320472	5.257914391418537e-7	4.9052649273936135e-6
TU3602	Chr	NA	NA	NA	101.67826112927187	0.9998905220389017	0.1993694139044704	5.015265393306558	5.296031156930119e-7	4.928890832766123e-6
TU224	Chr	slr1779; slr1780	pyridoxal phosphate biosynthetic protein PdxJ ; hypothetical protein YCF54	sll1679; sll1680; sll1681; sll1682	590.5245849785917	-0.5154790993680272	0.1028057543826739	-5.014107454036659	5.328020653518129e-7	4.946714115182012e-6
TU162	Chr	ncr0080; slr0257	ncRNA; periplasmic carboxyl-terminal protease	sll0216	1307.0632780431533	0.6858689203062607	0.13690173662644858	5.009935865004615	5.444817755230231e-7	5.043000675697615e-6
TU1260	Chr	slr1877; slr1878	2-hydroxyhepta-2;4-diene-1;7-dioate isomerase ; phycocyanin alpha-subunit phycocyanobilin lyase	sll1764; sll1765; sll1766	1181.7424587025914	0.5966072298659201	0.1194675266666148	4.993886175703694	5.917628240461251e-7	5.467774966546091e-6
TU1567	Chr	sll0242; sll0243	unknown protein ; unknown protein	slr0271; slr0272; slr0273	1033.4162581708583	0.5122229606636178	0.10258001329765123	4.99339924218304	5.932574231551581e-7	5.468470936403886e-6
TU1162	Chr	NA	NA	sll0877	90.09088912905597	0.9269923680069811	0.18599254700274778	4.984029644979732	6.227353219164165e-7	5.726489726357883e-6
TU1381	Chr	sll0853; sll0854; sll0855	hypothetical protein ; hypothetical protein ; putative channel transporter	NA	606.5298248222156	-0.7490899220660103	0.1504073658889297	-4.980407160505594	6.345063613979104e-7	5.820840501109878e-6
TU895	Chr	ssr2016	hypothetical protein	NA	75.60831233741798	-1.9291613884129308	0.38750927123851425	-4.978361891180458	6.412467508444292e-7	5.868702448939634e-6
TU3105	Chr	sll0597	hypothethical protein	NA	305.1728389268644	-0.58144672530995	0.11745060884603317	-4.950563739283571	7.399881609096315e-7	6.756337402807607e-6
TU2585	Chr	NA	NA	slr0011; slr0012	92.66939705141506	-0.8885050153366946	0.17954251092677811	-4.948716661866498	7.470440182731918e-7	6.80463499386905e-6
TU879	Chr	sll1119	hypothetical protein	NA	1003.0850996850675	0.6968154487032168	0.141124503185926	4.937593635211525	7.909243428084136e-7	7.1873384265113615e-6
TU807	Chr	sml0011	hypothetical protein	SyR50	5263.596466111706	-0.8827192802962025	0.1788112454931971	-4.936598242808983	7.949699990381361e-7	7.2071044853975025e-6
TU6054	pSYSX	NA	NA	slr6058	40.40293676599844	1.4650443303897842	0.29702821313583316	4.932340651828278	8.125005649378062e-7	7.34874337254781e-6
TU1934	Chr	sll1178	nodulation protein	slr1265; slr1266; slr1267; slr1269	648.5104825647537	-0.52026099130883	0.10560797093526642	-4.926342081013276	8.378326613850479e-7	7.56011532626836e-6
TU2448	Chr	slr0364	hypothetical protein 	NA	66.94750244861632	1.37149021205389	0.2784639926942113	4.925197684570874	8.427511110846089e-7	7.5867290444135465e-6
TU249	Chr	slr1796	hypothetical protein	sll1665	320.76089280330694	-0.713812002421167	0.14496134313066705	-4.924154171072645	8.472602091421476e-7	7.609542158099521e-6
TU1854	Chr	sll1885	unknown protein	slr1974	759.8185368726806	-0.46236010936759026	0.09407644595076572	-4.914727641917546	8.890596788380796e-7	7.966388238518885e-6
TU184	Chr	NA	NA	slr1094	495.46798457509135	0.5829154577450327	0.11870873988698637	4.910467909102418	9.085932519348926e-7	8.122528537598936e-6
TU1248	Chr	NA	NA	slr1871	137.69832968711475	-0.9302468711313193	0.18949076199614398	-4.90919378513159	9.145157608087319e-7	8.156549135176028e-6
TU2678	Chr	NA	NA	sll0405; sll0406	150.71048107378118	0.8400852985552424	0.17119834995404673	4.9070875903928926	9.24387576978992e-7	8.225555044110984e-6
TU2883	Chr	NA	NA	ncl1390; sll0185	222.937990297418	0.7369364419291549	0.15020512688689447	4.90620032220387	9.285768805924001e-7	8.243794287839903e-6
TU2138	Chr	slr1641	ClpB protein	ssl2971	301.4645840846648	0.9237850292826055	0.18846171087651678	4.901711997552037	9.500504971817954e-7	8.41504497848611e-6
TU3006	Chr	slr0841; ncr1470; slr0842	periplasmic protein; function unknown ; ncRNA; hypothetical protein	sll0825; ncl1450	3307.041298590733	0.6127562039181799	0.12525962639447358	4.891889123063954	9.987270532551573e-7	8.8259067343856e-6
TU424	Chr	sll0639	hypothetical protein	ncr0200; ssr1155; slr0689	719.926530010123	0.5549609220237994	0.11355718345208089	4.8870613478889515	1.0235220812055342e-6	9.024326267471221e-6
TU8008	pSYSG	sll8012; sll8011; ssl8010	sll8012; sll8011; ssl8010	ssr8013; slr8014; slr8015; slr8016	503.71547534030583	0.4706716441775315	0.09633923474890616	4.885565526903623	1.0313239792564545e-6	9.07235454811671e-6
TU2301	Chr	slr1930; slr1931; slr1932	type 4 pilin-like protein ; type 4 pilin-like protein ; unknown protein	sll1863	3254.651459717282	0.5121815208317227	0.10532500364022947	4.862867345167527	1.1569738931609508e-6	1.0132101591720434e-5
TU2948	Chr	sll0554; sll0555; 6803t35; ncl1410; sll0556	ferredoxin-thioredoxin reductase; catalytic chain ; methionine aminopeptidase ; tRNA-OTHER; ncRNA; Na+/H+ antiporter	slr0559	3514.075722449512	-0.45441285889865657	0.09344571601484648	-4.862853839404048	1.1570528679877996e-6	1.0132101591720434e-5
TU2521	Chr	sll0749	hypothetical protein	NA	496.95407429513665	0.9078500730463613	0.18706568583340463	4.853108516411004	1.2154113988125768e-6	1.0619002538831878e-5
TU1878	Chr	slr1984	30S ribosomal protein S1	SyR6	679.4394912843231	-0.6475577760694811	0.13345172749970022	-4.852374624157156	1.2199190502987403e-6	1.0634271721269336e-5
TU1648	Chr	NA	NA	slr1516; ssr2553	35.61983611064761	-1.6860654554409376	0.34779557015661466	-4.84786351557523	1.2479820995062078e-6	1.0854345438820357e-5
TU2446	Chr	ncr1180; slr0364	ncRNA; hypothetical protein	NA	271.0587407002691	1.288891398555627	0.266493415310123	4.836484973017895	1.3215525852922317e-6	1.1468338088132813e-5
TU2969	Chr	ncr1450; slr0579	ncRNA; unknown protein	sll0541	106.42907407856364	0.9889825773426142	0.2046230204242777	4.833193133851695	1.3436032202435774e-6	1.163349035415394e-5
TU2148	Chr	slr1645; slr1646; slr1647	photosystem II 11 kD protein ; ribonuclease III ; hypothetical protein	NA	1107.8354356309676	-0.535580751631736	0.11082781321524468	-4.83254822137071	1.3479644734106647e-6	1.1645083219845943e-5
TU1047	Chr	sll1142	hypothetical protein	slr1223	350.8328555202137	0.565265418317891	0.11712748086111492	4.826069972324942	1.3925360039820166e-6	1.2003224213294652e-5
TU3145	Chr	slr0104	hypothetical protein	sll0103	1300.0697382429505	0.47034826975029875	0.09749786982031661	4.8241902168439745	1.4057321388815945e-6	1.206299761940041e-5
TU674	Chr	ssr2315; slr1383; ssr2317; slr1384	unknown protein; unknown protein ; unknown protein ; hypothetical protein	ssl2653	1178.3789749370983	0.3988715962869234	0.08267408379505768	4.82462675093798	1.4026569326278475e-6	1.206299761940041e-5
TU622	Chr	slr1919	ABC1-like	NA	332.90162226443437	-0.7374175727287984	0.15290931699789473	-4.822581038269573	1.4171242487399267e-6	1.2133732734210974e-5
TU5097	pSYSM	NA	NA	NA	40.976466066810715	1.5395518042799836	0.3196143239226743	4.81690490396311	1.4580213143396535e-6	1.2456222004768702e-5
TU2024	Chr	slr1674; slr1675	hypothetical protein ; putative hydrogenase expression/formation protein HypA1	NA	686.0084866226699	0.7434636949905662	0.15436201708358932	4.816364213406007	1.461975707260562e-6	1.246237256653749e-5
TU3455	Chr	sll1338	unknown protein	slr1426	10915.342626491445	0.5505129659660668	0.11447709502089992	4.808935498106066	1.517361537147107e-6	1.2905947025668439e-5
TU2282	Chr	sll0141	hypothetical protein	NA	285.30580311701846	-0.7514037249612718	0.15632513367402293	-4.8066725247658315	1.5346305512595708e-6	1.302407822467649e-5
TU6095	pSYSX	NA	NA	ssr6099; slr6100; slr6101; slr6102	100.17801559427618	0.8723978336785999	0.18163399704603198	4.803053656620825	1.5626398879304056e-6	1.323264063339748e-5
TU3560	Chr	slr1570; slr1571; slr1572	hypothetical protein ; unknown protein ; hypothetical protein	NA	813.8837102658842	0.5645681361459766	0.11791697793833085	4.787844346225009	1.6858231778841058e-6	1.4244466456990044e-5
TU1490	Chr	ssr3402; slr2004; slr1712	unknown protein ; periplasmic protein; function unknown ; hypothetical protein	NA	516.3661290040435	-0.4986801705666982	0.10429724466537364	-4.78133599949509	1.7413403148843122e-6	1.4681365937088085e-5
TU671	Chr	slr1376; slr1377	hypothetical protein ; leader peptidase I (signal peptidase I)	ncl0240	894.4605917458427	0.48424414121731635	0.10129509901620672	4.780528830322183	1.7483468298099757e-6	1.470825400711318e-5
TU7005	pSYSA	NA	NA	slr7015; slr7016	576.8944379874849	-0.7218585318931879	0.15105856985096028	-4.778666530507995	1.7646157662851725e-6	1.4812776791931959e-5
TU2710	Chr	NA	NA	sll0065; sll0066; sll0067	236.10694915112921	1.058539408299032	0.22183749843504277	4.771688356416387	1.8268802341323124e-6	1.530210770024304e-5
TU3505	Chr	NA	NA	ncr1650; slr0653	889.8164034997167	0.9354855590689009	0.19633254253677285	4.764801326268596	1.8903981929889556e-6	1.5799792272421793e-5
TU570	Chr	slr2043	zinc uptake ABC transporter substrate-binding protein	sll1937	261.00516427222595	-0.7665587007783762	0.16098170445673382	-4.761775279776591	1.918973036437777e-6	1.600390283418778e-5
TU1650	Chr	slr1517	3-isopropylmalate dehydrogenase	NA	420.68619157380806	-0.6101179639886137	0.12815826225309457	-4.760660399590285	1.9296050501594955e-6	1.6057814812666383e-5
TU3527	Chr	sll0623	unknown protein	slr0662	575.4215527980549	0.5211534121603775	0.10949549305726063	4.7595877931509065	1.939887321140933e-6	1.6108590190422445e-5
TU58	Chr	NA	NA	slr1113; slr1114; slr1115; slr1116; slr1117	55.475607429662034	1.4741951947352516	0.30977004240743267	4.758998589012298	1.9455579561661443e-6	1.6120935064748716e-5
TU3635	Chr	slr1656	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapep tide) pyrophosphoryl -undecaprenol N-acetylglucosamine tr ansferase 	NA	218.83061371644467	0.8160603312249849	0.17149903413814205	4.758396076841169	1.9513731374851533e-6	1.6134422100279603e-5
TU2988	Chr	ncr1460; slr0829	ncRNA; unknown protein	sll0834	798.1647007393408	0.5389183382319878	0.11328562201498685	4.757164489600392	1.963311867497563e-6	1.6198373930338567e-5
TU620	Chr	sll1831	glycolate oxidase subunit (Fe-S) protein	NA	29.14465709676695	-1.62262764943092	0.34168735921428645	-4.748866487663368	2.045599250244161e-6	1.6841226305963146e-5
TU257	Chr	slr1798	PleD protein	sll1660; ssl3222	1084.3918113854015	-0.5695688565635055	0.12012449742151923	-4.741487946167027	2.121542822503064e-6	1.7414090390120776e-5
TU2667	Chr	NA	NA	sll0414; sll0415	78.31990401760702	1.0245649802049273	0.2160967632949779	4.741232420988965	2.124220732768431e-6	1.7414090390120776e-5
TU838	Chr	NA	NA	ncl0380; sll1799; sll1800; sll1801; sll1802; ssl3432; sll1803; sll1804; sll1805; ssl3436; ssl3437; sll1806; sll1807; sll1808; sll1809; sll1810; sll1811; sll1812; sll1813	195.78297546201662	0.8668240926219406	0.1834597902217641	4.724872363443421	2.3025993298372097e-6	1.8836338042171485e-5
TU1748	Chr	ncr0720	NA	NA	298.99216490248745	-0.6641804039246881	0.14065325311300717	-4.7221119257800295	2.334081652167242e-6	1.9013142929810537e-5
TU2770	Chr	slr0489; slr0491; slr0492	unknowm protein; hypothetical protein ; O-succinylbenzoic acid-CoA ligase	NA	265.58988172099214	0.720484711839274	0.1525680437742736	4.722382839916598	2.330973725770011e-6	1.9013142929810537e-5
TU3093	Chr	NA	NA	sll0474	84.14319041022311	1.0517473871734109	0.22280733645874648	4.720434272451103	2.3534164767556574e-6	1.9130197647551786e-5
TU783	Chr	sll1911	hypothetical protein	ncr0330	114.18571400886488	-0.8613148471595415	0.1826924673322327	-4.71456135951796	2.422320025370737e-6	1.9648840121586213e-5
TU7025	pSYSA	NA	NA	slr7032	128.11271956641568	-0.7876620536821338	0.16716528888996726	-4.711875646627778	2.454471472243501e-6	1.986781214822313e-5
TU3216	Chr	NA	NA	slr0794	91.15326275835828	0.9695549719857831	0.20623535414620414	4.701206425055751	2.586288969776495e-6	2.089092536802691e-5
TU2863	Chr	sll0372; sll0373; sll0374	hypothetical protein ; gamma-glutamyl phosphate reductase ; urea transport system ATP-binding protein	slr0423; ncr1390; ssr0706	913.0197480427802	-0.43620495936337866	0.09280538296456087	-4.700211835017696	2.598917546798064e-6	2.094901528831159e-5
TU1749	Chr	ssr1386; slr0815; slr0816	NADH dehydrogenase subunit NdhL ; hypothetical protein ; hypothetical protein	sll0811	1931.9251508092493	-0.5537650418767369	0.11816159649477978	-4.6865060925374475	2.7790855026068626e-6	2.2354522842472323e-5
TU2098	Chr	ncr0960; ssr1600; slr0954; slr0955	ncRNA; similar to anti-sigma f factor antagonist ; hypothetical protein ; probable tRNA/rRNA methyltransferase	NA	1390.4337989066912	-1.095730288046883	0.2340456490997861	-4.6816947559649575	2.845129155471367e-6	2.2838088825064953e-5
TU2088	Chr	slr0949	high-affinity branched-chain amino acid transport permease	NA	187.51364114342536	-0.8665588320074302	0.1853471713666981	-4.675328064721292	2.9348407377232083e-6	2.3509233601762e-5
TU3030	Chr	slr0074; slr0075; slr0076; slr0077	ABC transporter subunit ; ABC transporter ATP-binding protein ; hypothetical protein ; cysteine desulfurase	sll0086	2002.3312876663322	-0.5734719873698486	0.12294072880360805	-4.664621667290933	3.0918535511852746e-6	2.4715584507711336e-5
TU2137	Chr	sll1526	hypothetical protein	NA	816.2603422001725	-0.486625505733225	0.10437140812681152	-4.662440743752099	3.124810762512492e-6	2.4927320637599652e-5
TU3027	Chr	sll0088	hypothetical protein	slr0073	655.3018640595185	0.4978978865759482	0.10690495783595914	4.657388175952982	3.2024626954146406e-6	2.5493985052546715e-5
TU7063	pSYSA	NA	NA	NA	83.12546915978689	-1.1760049614202728	0.25279164902909035	-4.652072036149194	3.2861623457788448e-6	2.6106357769661628e-5
TU700	Chr	slr1397	unknown protein	NA	3626.838516212751	0.6407849883911295	0.13777414064595714	4.6509815658206595	3.3035886105009137e-6	2.6190796123991813e-5
TU1969	Chr	slr1530	hypothetical protein	sll1439	326.76853577935793	0.5899026891971931	0.12688422603676733	4.649141249647979	3.333198960357552e-6	2.6371284587798045e-5
TU2029	Chr	sll1564	alpha-isopropylmalate synthase	ssr2799; slr1679	1083.7669575426135	0.5769199775847245	0.12429942895455091	4.641372711339411	3.4610219956188417e-6	2.7326470797375815e-5
TU2965	Chr	slr0574	cytochrome P450	NA	185.2808126511039	0.7701478001995424	0.16598403312521798	4.639890872024688	3.485932098704258e-6	2.746686375523007e-5
TU190	Chr	NA	NA	slr1100; slr1101; slr1102	598.5672883613579	0.7802695602059714	0.1684451314950238	4.632188257866165	3.618209099330137e-6	2.8450938081059223e-5
TU2103	Chr	sll0905	Maf-like-protein	slr0958	441.46319285984265	0.7800813791484298	0.16842859225919324	4.631525851311336	3.6298066498277725e-6	2.848400208103138e-5
TU1427	Chr	sll1154	quinolene resistance protein NorA	NA	679.1684845029042	-0.5317654635707162	0.11482941349856633	-4.630916830184415	3.6405009579328074e-6	2.850985811161607e-5
TU3065	Chr	sll0488	hypothetical protein	slr0500	207.69906238675722	0.6510985260248601	0.14073887209626856	4.626287793321905	3.722779190646842e-6	2.909506738653607e-5
TU2652	Chr	slr0228	cell division protein FtsH	sll0195	1371.1284356887522	-0.5770812239453574	0.12487056718902151	-4.62143511426361	3.810945310940604e-6	2.9723830532498274e-5
TU1246	Chr	sll1773; ssl3389; ncl0520	hypothetical protein ; hypothetical protein ; ncRNA	slr1870; ncr0500	463.87818181120093	0.7220918013565105	0.1563417277607845	4.618676099456758	3.861961469390868e-6	3.0060883922349523e-5
TU384	Chr	sll1017; sll1018	ammonium/methylammonium permease ; dihydroorotase	NA	873.5811548594463	0.47169251195233686	0.10226191549290253	4.612592182326905	3.976780817944676e-6	3.089221066842911e-5
TU6104	pSYSX	slr6110	putative signalling protein	NA	1407.212755738939	0.6089948593458216	0.13225727293087977	4.604622837370117	4.13214058016101e-6	3.203448220394441e-5
TU7060	pSYSA	NA	NA	sll7067; sll7066; sll7065; sll7064; sll7063; sll7062	195.00992973731908	1.0709629096345523	0.23296686926200177	4.597061002824887	4.284921942352013e-6	3.3152217357193385e-5
TU96	Chr	sll0712	cysteine synthase A	slr0721	633.0312080459083	-0.48996860338475184	0.10684624529890287	-4.585735343474751	4.523913642820702e-6	3.4931140813202734e-5
TU1867	Chr	sll1878	ABC transporter	slr1977	1936.2092757775147	0.5087614083548666	0.11103639629549843	4.581933720191282	4.606959246897254e-6	3.550122795659024e-5
TU1204	Chr	smr0009	NA	sll1315; ssl2595	674.2798809093538	-0.8659696892333592	0.18906338731946545	-4.580314049753626	4.642782458791852e-6	3.570586988767466e-5
TU701	Chr	slr1398	unknown protein	NA	906.5470507597206	0.46753695961504604	0.10218643569148034	4.575332884949879	4.75463369584173e-6	3.649323432286491e-5
TU1062	Chr	sll1135	unknown protein	slr1230	219.97311270841544	0.6876325652191723	0.15042799826703562	4.571174070923326	4.849991846893849e-6	3.7151130389825046e-5
TU791	Chr	slr1136; slr1137; slr1138	cytochrome c oxidase subunit II ; cytochrome c oxidase subunit I ; cytochrome c oxidase subunit III	NA	951.1505312294638	-0.6438287102509039	0.14147698718406176	-4.550766333561245	5.345088166095571e-6	4.086235060310761e-5
TU566	Chr	NA	NA	sll1939; sll1940	730.438758737445	0.7764873117791893	0.1707022991961919	4.548780628237206	5.395765424419894e-6	4.116808748572247e-5
TU74	Chr	ssl2064; ssl2065	hypothetical protein ; unknown protein	NA	56.19669262088731	-1.0300098707678207	0.22673599382063886	-4.542771764692188	5.551935214123082e-6	4.227590193679098e-5
TU662	Chr	sll0984	hypothetical protein	slr1037	125.03626548816331	0.7569321541992178	0.16680310050907377	4.53787820423663	5.682306111138839e-6	4.3183284903782935e-5
TU1584	Chr	NA	NA	slr2087	39.48387836830586	-1.3341439239864823	0.29413618115706586	-4.5358035136590775	5.738458669946105e-6	4.352417569941406e-5
TU45	Chr	NA	NA	slr1494	76.40817997064622	-0.9350780418151776	0.20638807805797696	-4.530678567356505	5.879453536506472e-6	4.450596164274938e-5
TU2980	Chr	sll0539	unknown protein	NA	167.29045005136024	0.69735667667008	0.15398756189218069	4.528655873896858	5.936008331259682e-6	4.484596098106579e-5
TU759	Chr	NA	NA	slr2008; slr2009; slr2010; ssr3409; ssr3410; slr2011; slr2012; slr2013	21.25822791379197	1.7686415702440288	0.3911116264279811	4.522088965743658	6.1232311698650095e-6	4.6169881991173934e-5
TU2989	Chr	sll0834	bicarbonate transporter	ncr1460; slr0829	234.5616097310063	-1.240387363599254	0.27439846553125263	-4.52038739064297	6.172657267192845e-6	4.6451657129871154e-5
TU2820	Chr	NA	NA	sll0602; sll0603	54.94101862685247	1.1070859379653595	0.24514815802616444	4.515987176404569	6.302247826084501e-6	4.733442665478281e-5
TU1788	Chr	sll1254; sll1255	hypothetical protein ; putative transposase [ISY203_c]	slr1342; slr1343	461.11393622885	0.4751377952729158	0.1052736103166015	4.513360887348491	6.380830859246423e-6	4.772192389253294e-5
TU2331	Chr	slr1940; ssr3300	periplasmic protein; function unknown ; unknown protein	NA	663.1417518635928	0.5299446432385696	0.1174256365306591	4.513023381399379	6.390997334167401e-6	4.772192389253294e-5
TU2403	Chr	sll0170	molecular chaperone DnaK	NA	6617.385336185461	0.7180410863123238	0.15907583425744287	4.513828826761145	6.366761016934516e-6	4.772192389253294e-5
TU2213	Chr	slr0293	glycine dehydrogenase	NA	557.7037193385243	-0.502832568818802	0.11154356289683312	-4.507947888340925	6.545764729141488e-6	4.868886390228215e-5
TU3351	Chr	sml0013; sll0514	hypothetical protein ; hypothetical protein	NA	1020.7058020937571	-0.5197904502076892	0.11529682263944642	-4.508280786133769	6.535504736821209e-6	4.868886390228215e-5
TU1007	Chr	NA	NA	ssl2823; sll1466	177.02996757455733	0.8260702166239754	0.18396199275852967	4.490439596989381	7.1076329617003065e-6	5.2766300195435997e-5
TU2254	Chr	slr0408	unknown protein 	NA	87.4759262381791	0.9734449238956555	0.21689171165185403	4.488161011233987	7.184062535006011e-6	5.323114028341954e-5
TU1644	Chr	ssr2549	unknown protein	ncl0770	177.8369712268309	0.6885799221779694	0.15347272201204712	4.486659995017995	7.234839197337332e-6	5.350448258606668e-5
TU2560	Chr	NA	NA	slr0357; slr0358	314.4131778097068	0.6792962413461532	0.1515644546084014	4.48189678180981	7.398252635734274e-6	5.460817510629149e-5
TU1373	Chr	slr1746; ncr0520	glutamate racemase ; ncRNA	NA	812.1740309278676	-0.5524608598000988	0.12342385286321841	-4.4761271584379285	7.600922492657343e-6	5.5996853468850365e-5
TU23	Chr	slr1318; slr1319	iron(III) dicitrate transport system ATP-binding p rotein ; iron(III) dicitrate transport system substrate-bin ding protein	sll1206	184.59799634559806	0.5984657701337882	0.1338551412587941	4.470995768303893	7.785623914480477e-6	5.7248108668880296e-5
TU1782	Chr	sll1258	deoxycytidine triphosphate deaminase	slr1336	132.8441986104621	-0.8144512622926525	0.18220557662102926	-4.469957931016764	7.823498390982538e-6	5.741702723896328e-5
TU2816	Chr	slr0643	hypothetical protein	sll0606	892.1500112216618	0.5055358437564731	0.11313994226872474	4.46823494531885	7.886765698205599e-6	5.769046738495088e-5
TU3060	Chr	slr0096; slr0498	low affinity sulfate transporter ; unknown protein	NA	121.6568348894668	0.8050503197363208	0.18017619204172572	4.468128172838091	7.890702390830291e-6	5.769046738495088e-5
TU1894	Chr	sll1386	hypothetical protein	NA	56.97469747870022	1.0285816471254625	0.23066472975413674	4.459206434472308	8.226366129377991e-6	6.003066041002537e-5
TU1542	Chr	ssl0467	unknown protein	slr0260	379.9108386609476	-0.8679476922908723	0.19470218365631942	-4.45782207467657	8.279658001424303e-6	6.0305335121905174e-5
TU2356	Chr	ncl1120; sll0947; ncl1110	ncRNA; light repressed protein A homolog ; ncRNA	NA	4132.997103909287	0.6673368865636358	0.14995135202005613	4.4503559159265125	8.572809406154123e-6	6.232270687153176e-5
TU109	Chr	slr0732	hypothetical protein	NA	38.66004104079017	-1.2140402545648246	0.2731977136899415	-4.443815572858957	8.837736980192405e-6	6.4127684716914e-5
