locus_tag	gene_name	gene_product	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
slr0930-as	slr0930-as	asRNA	14.36721035246393	1.7557061423881155	0.46053910107448437	3.8122846426978194	1.3768818167772293e-4	5.590728673870696e-4
slr1200	livH	urea transport system permease protein	499.000280651537	-0.5790871598675944	0.15203439080856987	-3.8089221575974666	1.3957388614365185e-4	5.66312306812608e-4
sll0752-as	sll0752-as	asRNA	16.785156149620008	1.4562250287030254	0.38303915537186844	3.801765454733391	1.436687003058467e-4	5.824978209604234e-4
slr5022	slr5022	hypothetical protein	152.5510948891448	0.6552639119524135	0.17241063470686374	3.8006003113816456	1.4434596924068553e-4	5.84813448908954e-4
sll0567	fur	ferric uptake regulation protein	287.70843085103013	-0.5182862470560277	0.13640417081104372	-3.799636359902754	1.4490856183043243e-4	5.86661407557445e-4
sll0247_5'UTR	isiA	5'UTR of iron-stress chlorophyll-binding protein;  homolo gous to psbC (CP43)	117.2359402007003	1.1701519230524091	0.30823093831147735	3.796348054684675	1.4684329587456567e-4	5.931634010015187e-4
sll0750	hik8;  sasA	two-component sensor histidine kinase;  KaiC-int eracting protein;  involved in circadian rhythm	534.8020696704937	0.4538897998503928	0.11956500454853794	3.796175992835213	1.469451982517374e-4	5.931634010015187e-4
sll1291_5'UTR	taxP2	5'UTR of two-component response regulator PatA subfamily	96.05921993058314	0.7982423499321358	0.21026235669176419	3.796411124138239	1.468059601178785e-4	5.931634010015187e-4
ssl0467	ssl0467	unknown protein	148.74279072178723	-1.0888189303510556	0.2868026859776087	-3.79640423045432	1.4681004059498138e-4	5.931634010015187e-4
ncl1390	ncl1390	ncl1390	62.07843169602304	-1.3688308476652373	0.36064521507006153	-3.795505362241721	1.473430102020756e-4	5.943338112836284e-4
ncr1490	ncr1490	ncr1490	54.35708314731926	0.9123727269481404	0.2407089568564976	3.7903563658915513	1.5043130241498254e-4	6.063470931284226e-4
slr0380	slr0380	hypothetical protein	170.00186096887904	-0.6794029024505683	0.17933034614975144	-3.7885551276593574	1.5152597207697386e-4	6.103129430878113e-4
slr1425	slr1425	hypothetical protein	448.00894216141074	0.7323885148093255	0.1933406509743187	3.788073077847494	1.5182019850606024e-4	6.110513467994097e-4
sll0828	nylA	putative amidase	318.4937265793554	0.587021683454403	0.15509657919200412	3.7848783416924414	1.537837895295729e-4	6.185026863561655e-4
sll0273	nhaS2	Na+/H+ antiporter	549.4977583968941	-0.47297556736483265	0.12510574230108537	-3.7806063787747437	1.5644685418569673e-4	6.287543155092554e-4
sll2006-as	sll2006-as	asRNA	43.66999768846712	1.1547749395407836	0.30554498046219347	3.7793942410507686	1.5721034749558729e-4	6.313622556127448e-4
slr0601	slr0601	unknown protein	279.08551127711206	-0.7089927754362912	0.1876194249805742	-3.7788879030500127	1.5753031354000192e-4	6.321864731284856e-4
ssr0663	ssr0663	hypothetical protein	12.528188120497056	1.730113541335942	0.457925502695111	3.7781550299194846	1.5799451776317156e-4	6.335879133006371e-4
slr1076-as	slr1076-as	asRNA	8.10804593549955	2.205111090263828	0.5837784418694104	3.7773081911049826	1.5853251134868406e-4	6.352830091136357e-4
sll0616	secA	preprotein translocase SecA subunit	696.9948093230504	-0.7108301574046711	0.18820198941802246	-3.7769534721857787	1.5875837489400842e-4	6.35517910865091e-4
sll1206-as	sll1206-as	asRNA	12.475599888994825	1.8418224541654757	0.48766049352531904	3.7768539355133335	1.5882180821437936e-4	6.35517910865091e-4
slr1454	cysW	sulfate transport system permease protein	69.8700012033896	-0.7817473080689957	0.20699866414836887	-3.7765814155625113	1.5899560341402696e-4	6.357516508064503e-4
sll1541	sll1541	hypothetical protein	226.78397366028844	-0.5892062088972135	0.15638231004633457	-3.7677292829517444	1.6473921111721955e-4	6.582400676257286e-4
sll0260	sll0260	hypothetical protein	268.6425583019697	-0.48541055389641846	0.1288471289774415	-3.7673369810312494	1.6499821493687586e-4	6.587972205088304e-4
slr1608	gdhB	putative glucose dehydrogenase-B;  periplasmic p rotein	263.0023313988336	0.5748578661537537	0.15262358092306402	3.766507525750779	1.6554709605179498e-4	6.605101370350401e-4
slr1415-as	slr1415-as	asRNA	13.442866997184495	-1.8126137090292949	0.48168158784367726	-3.7630952786543967	1.678232258990325e-4	6.691070728680673e-4
slr1742	slr1742	probable cobyric acid synthase	150.76201406981468	-0.5884828875530252	0.15642582050400902	-3.762057220840616	1.6852147872982578e-4	6.71405168330687e-4
ncr0340	ncr0340	ncr0340	172.1840294116254	0.9155567343311916	0.2434196880372303	3.761227128806278	1.690818082040568e-4	6.724140772630614e-4
sll1003	hik13	two-component sensor histidine kinase	173.2376570751619	0.6501462974698098	0.17285884646872077	3.761139859205617	1.6914081870900236e-4	6.724140772630614e-4
slr0883	psr	hypothetical protein	1387.534179652892	-0.6352171348597832	0.1688839488905904	-3.761264104922733	1.69056811303614e-4	6.724140772630614e-4
slr0810	slr0810	hypothetical protein	211.01460415866984	-0.5650217609947492	0.15024550528812172	-3.760656665976279	1.6946789806417283e-4	6.732286361453441e-4
slr1299	slr1299	UDP-glucose dehydrogenase	187.20448511213593	-0.6416418488800679	0.17073513536470608	-3.7581125145065277	1.7119990082348463e-4	6.796192028367437e-4
sll1074	leuS	leucyl-tRNA synthetase	1160.765742540676	-0.42176636782994414	0.1122455679923075	-3.7575324832322017	1.715970973420166e-4	6.807055481313978e-4
sll0355	sll0355	hypothetical protein	250.331703863656	-0.6212465247955528	0.16538593825728148	-3.7563442898580344	1.7241346183450389e-4	6.834519242504434e-4
slr0688-as	slr0688-as	asRNA	92.82752053330921	0.8335284156252093	0.22193713287161368	3.7556960605929306	1.728603752236018e-4	6.847308896348282e-4
slr1778	slr1778	unknown protein	110.73250962176155	-0.7666682978020669	0.20419370816548596	-3.7546127385116645	1.7360969054503071e-4	6.872050250740799e-4
slr0770	slr0770	hypothetical protein	98.67451327113679	-1.0066671153346252	0.2681650784012549	-3.753908306540761	1.74098571945191e-4	6.886454640473815e-4
ssl1577	ssl1577	hypothetical protein	140.99273949929807	0.8006334766726061	0.2135105590278934	3.749854247573816	1.7693738184792657e-4	6.993722912353482e-4
slr1102-as	slr1102-as	asRNA	13.103541669796737	1.6079321397990645	0.4288275701091307	3.749600659747385	1.771163926572577e-4	6.995780097071613e-4
ncl1120	ncl1120	ncl1120	669.7277930265102	0.7144163595264982	0.190609318381344	3.7480662833975176	1.7820316594540232e-4	7.03366364154131e-4
slr0517_5'UTR	slr0517	5'UTR of hypothetical protein	77.41419244207123	0.833820967626472	0.2226851622322755	3.7443939204029273	1.8082975636059322e-4	7.132225895110011e-4
slr1393	hik1	phytochrome-like protein;  two-component sensor histidine kinase	587.292315938664	0.545754326282536	0.14578125619334426	3.743652239892365	1.8136462885167017e-4	7.143095818246623e-4
slr1842	cysK	cysteine synthase	71.5315660201355	-0.9649148995926651	0.2577418446986781	-3.7437262107002134	1.8131121714498027e-4	7.143095818246623e-4
slr0572	slr0572	unknown protein	45.12208034620118	0.9730263488611235	0.2599311994072735	3.74339960374105	1.8154716005103043e-4	7.145177513436983e-4
slr1556-as	slr1556-as	asRNA	200.3906273110662	0.8589074008045048	0.22947347302895255	3.742948539834654	1.8187348608949733e-4	7.152911551414206e-4
sll1277	recF	RecF protein	58.939915078728326	0.8210522745777141	0.219409440846575	3.7421009388189725	1.824881825760214e-4	7.171967803094707e-4
slr1990_5'UTR	slr1990	5'UTR of hypothetical protein	30.301145050048067	-1.2659836732818954	0.33842017243957684	-3.7408635075024383	1.8338909957617752e-4	7.197107825247423e-4
ssr3307-as	ssr3307-as	asRNA	56.72101440038503	0.8571645819578426	0.22913123407431177	3.740932943606664	1.8333843580270638e-4	7.197107825247423e-4
sll1334	sll1334	two-component sensor histidine kinase	1205.1947730975312	0.38308004667860385	0.10249533427294817	3.73753643905829	1.858321642446005e-4	7.28779519564234e-4
sll1283	spoIID	similar to stage II sporulation protein D	137.32267455722433	-1.0754617581290609	0.2881035791835135	-3.732899678570197	1.8928800062796244e-4	7.418043267852582e-4
slr1369_5'UTR	cdsA	5'UTR of phosphatidate cytidylyltransferase	144.03677978902556	1.2695370857328943	0.3403336376976376	3.7302721362523337	1.9127306209919083e-4	7.490508686329364e-4
slr0668	slr0668	unknown protein	75.75775737521556	0.8195020447653834	0.2197376750968745	3.729456245516815	1.918934229255131e-4	7.509465627269725e-4
sll1929	comE	competence protein ComE	483.0700525225385	0.5655783169911321	0.15167964113283466	3.7287688233374867	1.9241757017885726e-4	7.524633156036221e-4
ncr0190	ncr0190	ncr0190	84.59636553234404	0.8660051550089704	0.23229061405268547	3.7281108345279637	1.929205350376687e-4	7.538951404663508e-4
sll1123	sll1123	hypothetical protein	303.9519665693996	0.7341086726703194	0.196965044931646	3.727101288074144	1.9369463224236705e-4	7.563837162689175e-4
slr1887	hemC	porphobilinogen deaminase (hydroxymethylbilane synthase;  preuroporphyrinogen synthase)	1092.3173488099997	-0.49218468665396387	0.13211938402157325	-3.725302613987339	1.950810523298753e-4	7.612582141201225e-4
slr1394	slr1394	hypothetical protein	1106.589983375669	-0.4819686266235704	0.12938468003287165	-3.7250826488972324	1.952512401640584e-4	7.613831092030869e-4
slr2017-as	slr2017-as	asRNA	64.99441976277637	0.8493319688932804	0.22821800804342282	3.721581728693727	1.979787663804001e-4	7.714731278331008e-4
slr2132-as	slr2132-as	asRNA	10.25153246171652	2.149449949310289	0.5780564199966199	3.7184085756246037	2.0048182416678646e-4	7.806748064727869e-4
ssr0757_5'UTR	ssr0757	5'UTR of hypothetical protein	9.771717129975215	1.8801057985094574	0.5056503561255198	3.71819336372177	2.006526605094663e-4	7.807882481688978e-4
slr1449	slr1449	hypothetical protein	434.7608720956536	-0.5723310551187175	0.15397789683009586	-3.7169689085326705	2.0162724503824174e-4	7.840269020188511e-4
slr1363	slr1363	hypothetical protein	201.7203871179253	-0.6527039414239854	0.1756904488531105	-3.7150792526558543	2.0314001606336452e-4	7.893522485960074e-4
slr1950	ctaA	copper-transporting P-type ATPase CtaA	498.73652279086275	0.5151930707147108	0.13877207069617695	3.7125126700938096	2.0521178435073536e-4	7.968406848291416e-4
slr1113	slr1113	ATP-binding protein of ABC transporter	398.34036991253356	0.4492376724136155	0.12101816961743353	3.7121506120424717	2.0550563318069538e-4	7.972046017081519e-4
slr2114	spsC	perosamine synthetase	32.93193537072943	1.1282422615400474	0.3039412376107484	3.71204075632858	2.0559487096683917e-4	7.972046017081519e-4
sll1571	sll1571	hypothetical protein	275.42531301534183	-0.5403838816788994	0.14568854307536433	-3.7091721165703477	2.0793804446623933e-4	8.05723364985217e-4
ssr3122	ssr3122	hypothetical protein	356.0692933549706	-1.0705752282875967	0.28874556621583486	-3.7076767699606883	2.0916940196048135e-4	8.099250912173241e-4
slr1679	slr1679	hypothetical protein	85.2556974297078	-0.7968036811828638	0.21505990774947076	-3.70503126092234	2.113646632909342e-4	8.178506283237693e-4
slr1808	hemA	transfer RNA-Gln reductase	1364.954905855197	-0.49322284467844024	0.13317919078837143	-3.703452782365953	2.1268478272609958e-4	8.223811598742517e-4
slr0078	slr0078	putative 6-pyruvoyl tetrahydrobiopterin synthas e	293.1112383534175	0.5805752697037748	0.15679234127327218	3.7028292644211147	2.1320837587965224e-4	8.2382759543961e-4
sll1572-as2	sll1572-as2	asRNA	134.90175188737098	-1.0478023817829287	0.2829982889166979	-3.702504300622662	2.1348174066622975e-4	8.243058101408031e-4
slr7100	slr7100	hypothetical protein	413.2827920583527	-0.6257898100303083	0.1690551758192922	-3.7016897412193552	2.1416840835324522e-4	8.263781022593706e-4
slr7080	slr7080	Csx3; accessory protein of CRISPR3	664.5932612377458	-0.6705021457768029	0.1812109182931751	-3.7001200153515024	2.1549752928279182e-4	8.309246930358173e-4
ssr1600	ssr1600	similar to anti-sigma f factor antagonist	693.257158391315	-1.0973631530349393	0.29669968096125787	-3.6985653286840896	2.1682154738082132e-4	8.354452629848431e-4
slr1120	pilD	type 4 prepilin-like proteins leader peptide pr ocessing enzyme	480.2258844784766	0.6301279135925475	0.1704489554362232	3.6968716644809367	2.18272613804115e-4	8.404487086377874e-4
sll0825	pcnB	polyA polymerase	74.3704996987199	-0.7648939410979548	0.20697432640893457	-3.695598166058031	2.193696983896989e-4	8.440831271838275e-4
sll0985	sll0985	unknown protein	152.79202035543545	0.6017770833000966	0.16286338783636653	3.6949807522407623	2.19903445166358e-4	8.455463941846704e-4
NC-2306445	NC-2306445	NC-2306445	61.15866827790472	-0.8663574131475885	0.2345388394453228	-3.6938760982892953	2.2086144851514208e-4	8.482027890772103e-4
slr1338	slr1338	hypothetical protein	116.48306565728255	-0.746500874790777	0.20209404052655816	-3.693829233389372	2.2090217828054387e-4	8.482027890772103e-4
slr1970	slr1970	hypothetical protein	385.5475536789633	0.5630281841174736	0.1524987284733761	3.6920188761821024	2.224809478541866e-4	8.536699322260223e-4
slr7083	slr7083	accessory protein of CRISPR3	71.45637901363516	0.8435031795780104	0.22848163763349924	3.6917766710471906	2.2269297077880438e-4	8.538888441135784e-4
sll0149	sll0149	hypothetical protein	1677.99591752797	0.7043145357600595	0.19089227176349688	3.689591669969015	2.246142821059195e-4	8.594615933358447e-4
sll1940	sll1940	hypothetical protein	118.94912268462679	-0.6240993165025106	0.1691416026922734	-3.6898037299431374	2.244271343351323e-4	8.594615933358447e-4
slr0612	slr0612	probable pseudouridine synthase	85.26870022569263	0.6760566668491186	0.18323082260324872	3.689644882034885	2.245673074796547e-4	8.594615933358447e-4
slr1028	slr1028	unknown protein	987.6442739043736	0.41630817466668607	0.11286410760125505	3.6885789779819844	2.2551002784484985e-4	8.622902522034161e-4
sll1785	sll1785	periplasmic protein;  function unknown	225.0213810484068	-0.6244653446906965	0.1695572372815571	-3.6829176666386987	2.3057964820997231e-4	8.810637043252063e-4
slr0954	slr0954	hypothetical protein	418.3459573555449	-0.7227835788833459	0.19638646279844765	-3.6804144673919916	2.328551584352076e-4	8.891420117657614e-4
sll1329	sll1329	inositol monophosphate family protein	252.45697346234823	0.5342482722650124	0.14517161579728677	3.6801152162625264	2.3312859576084976e-4	8.89569641719032e-4
sll1180	hlyB	toxin secretion ABC transporter ATP-binding pro tein	2409.309729605271	-0.3459055587122188	0.0939999572196657	-3.6798480440143435	2.3337297594373194e-4	8.895968302556759e-4
ssl3291	ssl3291	hypothetical protein	183.51681836515812	-0.6084777634499557	0.16535825102801568	-3.6797544704731115	2.3345862369323185e-4	8.895968302556759e-4
sll0107-as	sll0107-as	asRNA	75.65683239215839	0.8058167192903817	0.2191403313253998	3.6771721317416035	2.3583390708387399e-4	8.980268334707296e-4
slr8037	slr8037	hypothetical protein	139.06150609981057	0.6457536482802577	0.17574697183801763	3.674337267531617	2.384675705981091e-4	9.074283936433571e-4
slr0063-as2	slr0063-as2	asRNA	8.041671447311847	2.246798154381727	0.6118182182938969	3.6723296024873204	2.4034940893809088e-4	9.13958069875004e-4
slr1809	slr1809	unknown protein	327.6762845425985	0.5917362991210268	0.16120579040933114	3.6706888606079193	2.4189765669580026e-4	9.19211095444041e-4
sll1799	rpl3	50S ribosomal protein L3	1222.6054051996111	-0.5385793399210834	0.1467716030874385	-3.6695064208042156	2.4301923426789474e-4	9.215664011122506e-4
sll2002	sll2002	hypothetical protein	226.7253984540776	-0.6446236755301127	0.17566952431003593	-3.6695247969842972	2.4300176668443007e-4	9.215664011122506e-4
slr1302-as	slr1302-as	asRNA	49.02065795112468	0.9173361205779518	0.24997971332899838	3.669642261612827	2.4289013783223686e-4	9.215664011122506e-4
slr0550	dapA	dihydrodipicolinate synthase	1365.3668670303236	0.3505086446099692	0.09553028689365775	3.669083973338716	2.4342111907354425e-4	9.224555475207901e-4
slr1214-as	slr1214-as	asRNA	82.89316875741153	-1.037562844047002	0.28298624398049693	-3.666478021873422	2.4591404372741976e-4	9.312621174832184e-4
sll0778	sll0778	ABC transporter;  ATP-binding protein	212.01504386807167	0.56603419535777455	0.15452158992709827	3.6631398604222474	2.4914241449020414e-4	9.428397691215829e-4
ssr0109	ssr0109	hypothetical protein	219.67960934621158	0.6383182074353679	0.17426470565937247	3.662923051573394	2.493534613749374e-4	9.429907839230645e-4
slr1601	slr1601	hypothetical protein	557.3306902241056	-0.5804201992100322	0.15867505385535954	-3.6579171401392117	2.542732163821211e-4	9.609365036114453e-4
slr0285	slr0285	hypothetical protein	44.05978509951419	-1.0150160885103894	0.2776948124953682	-3.6551496205112555	2.570320311932182e-4	9.706967045062592e-4
slr0300-as	slr0300-as	asRNA	82.07942049738207	0.8261901750108621	0.22606090648336669	3.6547237992768657	2.5745899637297074e-4	9.716431986404581e-4
sll0844	sll0844	tRNA (5-methylaminomethyl-2-thiouridylate)-meth yltransferase	408.8253496704951	0.7419737157492401	0.20314531932456384	3.6524283119897727	2.5977212915134e-4	9.797018696946498e-4
slr0604-as	slr0604-as	asRNA	6.39142468532978	2.670489219780523	0.7312360058801548	3.652020959452317	2.6018464334443225e-4	9.805864465306578e-4
slr0951	ispD	4-diphosphocytidyl-2C-methyl-D-erythritol synth ase	49.82594257474637	0.8647342723999594	0.23680359465090003	3.6516940280183063	2.6051616159777593e-4	9.811647644591562e-4
slr0885	slr0885	hypothetical protein	376.29064533248857	0.5816820446315358	0.15949669930197113	3.6469848415499286	2.6533557067131625e-4	9.986331928954594e-4
slr1829	phaE	putative poly(3-hydroxyalkanoate) synthase comp onent	365.91234352466665	-0.4815700705880168	0.13220829339715437	-3.6425103010851063	2.699921698971454e-4	0.0010154654308076935
slr0786	map	methionine aminopeptidase	15.909717313588915	1.5115589459909435	0.41506682485349283	3.6417243091506584	2.708180103023306e-4	0.001017876696293207
ncl0310	ncl0310	ncl0310	44.90817004088438	0.9910632194064729	0.27227026113864494	3.6399980492243533	2.726401064374791e-4	0.0010240265756445194
slr1490-as2	slr1490-as2	asRNA	62.41104495828014	0.8617082922131626	0.2368634182193397	3.6379965242889702	2.747671323122165e-4	0.0010313126015260986
slr0440_5'UTR	slr0440	5'UTR of hypothetical protein	4.216174162558313	4.3978712993930875	1.2098064294823103	3.635185920837754	2.7778023186796313e-4	0.0010419122379799026
ncr0780	ncr0780	ncr0780	77.77352147328826	0.7342957840844008	0.2021432837897439	3.632550982243698	2.806331071976215e-4	0.001051896884801969
slr0677	exbB	biopolymer transport ExbB like protein	639.7509017551891	0.6977376339334319	0.19247284869984999	3.6251223933486454	2.8882463129341964e-4	0.0010818652062724284
slr0677_5'UTR	exbB	5'UTR of biopolymer transport ExbB like protein	211.88825875365657	0.6735213092054619	0.18581430259112236	3.6247011118811514	2.8929582656062134e-4	0.0010828940246936302
ssl6092	ssl6092	hypothetical protein	21.160434690798596	-1.6326882446404345	0.45082215309962576	-3.6215794486027217	2.9280985143019793e-4	0.0010953036533471762
slr1956_5'UTR	slr1956	5'UTR of unknown protein	32.214945588060814	-1.144345275882552	0.31603143495977326	-3.620985602360134	2.9348284849929195e-4	0.0010970763196954537
slr0370-as	slr0370-as	asRNA	28.612897401318612	1.1299415122404355	0.3122798570848734	3.6183618206707866	2.964737210827599e-4	0.0011075052224854287
slr0746	stpA	glucosylglycerolphosphate phosphatase	262.1317395996187	0.5485825655911152	0.15163472885882848	3.6177897353702138	2.97129626128159e-4	0.001109203414611217
sll1191-as	sll1191-as	asRNA	84.83173923325964	0.900375953218092	0.24889876154544735	3.6174384622387485	2.9753303966334845e-4	0.0011099573788388964
slr0263	slr0263	hypothetical protein	155.28392400187929	0.7253357633857402	0.20053004650304582	3.6170926802967815	2.979306479160486e-4	0.0011106886806613178
sll0982	sll0982	unknown protein	259.1111104011158	0.9386241101281919	0.25964088769116384	3.6150858921906828	3.0024805882846063e-4	0.0011185711995570103
sll1275	pykF	pyruvate kinase 2	604.5118218447948	-0.38861729486738084	0.10753235375957762	-3.613956928128412	3.015591798435611e-4	0.0011226966763094742
slr0493_3'UTR	rfbM	3'UTR of similar to mannose-1-phosphate guanylyltransfer ase	90.17306288694041	-1.0504742350774066	0.29069296953271484	-3.613689855540814	3.0187012753198533e-4	0.0011230954778536388
sll1214_5'UTR	cycI; ycf59	5'UTR of hypothetical protein YCF59	99.1653069145359	-1.158733813504833	0.3207172584776988	-3.612944993995096	3.027389433497034e-4	0.0011254010273130952
slr0162	pilC	a part of pilC;  pilin biogenesis protein;  requi red for twitching motility	157.95869138167703	-0.5866369296326582	0.1623769754977523	-3.612808576058117	3.028983164256479e-4	0.0011254010273130952
sll0507	sll0507	probable cation transporter	332.0431900270687	-0.563640612097767	0.1560465040894638	-3.6120040970262512	3.038397646780452e-4	0.001128138209822122
slr1441	slr1441	hypothetical protein	11.977932366186462	1.7632493033681829	0.4885938113638418	3.6088244721035605	3.0758763057567003e-4	0.0011412847437521495
slr1289	icd	isocitrate dehydrogenase (NADP+)	596.8746423913464	-0.48441101842682827	0.13429577049823918	-3.6070459749376815	3.097028021682021e-4	0.0011483596500314896
slr1916	slr1916	probable esterase	1313.0486942186667	0.5110348046306512	0.14170973171149123	3.606208257249925	3.107038132558068e-4	0.001151296577699728
sll1485	sll1485	hypothetical protein	48.53620031959499	-1.1910753774336564	0.3303432858960324	-3.6055685957199044	3.1147020054079377e-4	0.0011533607560347942
ssr2422	ssr2422	unknown protein	64.75121189671624	0.9104040027871297	0.2525888293373477	3.6042924193263906	3.1300449581844254e-4	0.0011582637823771783
slr0427	slr0427	putative competence-damage protein	275.0967829911816	-0.6410697613240575	0.17788008503482955	-3.603943416142025	3.1342531870625674e-4	0.0011590426215244796
sll1393	glgA2	glycogen (starch) synthase	594.1467633806739	-0.4223128159516374	0.11728879511381847	-3.6006237044367273	3.1745474474954095e-4	0.001172998574467255
slr0362	slr0362	hypothetical protein	75.59763736032872	-0.8351972963719758	0.23196804357695852	-3.6004842886683566	3.1762502234213144e-4	0.001172998574467255
ncr0830	ncr0830	ncr0830	165.7349691838863	-0.6250942697487355	0.17366206970170717	-3.5994864671510394	3.1884622505443057e-4	0.001176719825887416
slr1022	argD	N-acetylornithine aminotransferase	463.9323404887349	-0.4740126635084538	0.13171303132409407	-3.598828899033496	3.1965340327509413e-4	0.001178909137915508
slr0842	slr0842	hypothetical protein	2562.2014539412853	0.595630818883129	0.16553934686125799	3.5981223206247135	3.205228742880187e-4	0.001181325108579922
slr0381	slr0381	lactoylglutathione lyase	142.00711264827828	0.7353291909789499	0.20449767823266402	3.5957825894841733	3.234178282056498e-4	0.0011911980169873866
sll1899	ctaB	cytochrome c oxidase folding protein	542.0094510311939	-0.6689493531796414	0.18617880726364483	-3.593047796424826	3.268326083801344e-4	0.0012029710568968207
sll0723-as3	sll0723-as3	asRNA	8.465056983878728	2.178288479126627	0.6063471246073808	3.5924776266352425	3.27548784654488e-4	0.0012048022719934773
slr0236	slr0236	similar to glutathione S-transferase	357.50458779056544	0.7081058027902712	0.19740052785913675	3.5871525292757536	3.3430878417259303e-4	0.0012288468317484906
slr1166	slr1166	UDP-glucose:tetrahydrobiopterin glucosyltransfe rase	195.48386962019072	-0.5597328061379602	0.15622300511655418	-3.5829089686269775	3.397890454409108e-4	0.001247594637165696
ssl0483	ssl0483	hypothetical protein	934.3907467925513	-0.8089095193495984	0.22577246049032546	-3.582852920116273	3.398619873658275e-4	0.001247594637165696
sll0921_5'UTR	sll0921	5'UTR of two-component response regulator NarL subfamily	28.02659785754254	-1.2206597552723124	0.34122560824353704	-3.577280619575047	3.4718739035199156e-4	0.0012736368314510476
sll0608	ycf49	hypothetical protein YCF49	407.50838328575134	-0.5839213622981336	0.16327734531594912	-3.5762546308443413	3.4855216303775476e-4	0.001277792693505009
slr1744-as	slr1744-as	asRNA	66.50076749538454	0.775936555074743	0.21698236220758518	3.5760351541034985	3.488447623290959e-4	0.0012780150534796
slr0958	cysS	cysteinyl-tRNA synthetase	424.77191210633987	0.4400147356892292	0.1231327829570503	3.5734978542855633	3.52244131097391e-4	0.0012896114035525744
slr1234	slr1234	protein kinase C inhibitor	265.0072127148686	-0.4920772824542833	0.13772659200570156	-3.5728560134117924	3.5310893937746387e-4	0.0012919191606705351
sll1360	dnaX	DNA polymerase III subunit gamma/tau [Contains: Ssp dnaX intein]	286.88952797434047	-0.5018824496495694	0.1407150226897683	-3.5666586271748684	3.615619839810765e-4	0.0013210918645462412
sll1524-as	sll1524-as	asRNA	183.95532297123845	0.5520606177125095	0.15477621505616265	3.5668311020022476	3.61324195683007e-4	0.0013210918645462412
sll1316_5'UTR	petC1	5'UTR of cytochrome b6-f complex iron-sulfur subunit (Ri eske iron sulfur protein)	350.8758466265963	-0.6482228989862574	0.18183920070461282	-3.5648138381297536	3.6411453454214705e-4	0.0013286563478988281
slr1214	lsiR	two-component response regulator PatA subfamily	1374.4332347246964	-0.5299769744564944	0.14866390826666545	-3.5649336858940215	3.6394819622489214e-4	0.0013286563478988281
sll0400	sll0400	hypothetical protein	755.8625352967564	-0.5445909278588346	0.15292057579369325	-3.561266526968535	3.690702040889789e-4	0.001345848328610373
ssr1604	rpl28	50S ribosomal protein L28	1453.8432188562972	-0.5512415820548283	0.15481189017597838	-3.5607186336154077	3.698412212650096e-4	0.0013477679425728856
ssl0769	ssl0769	putative transposase	41.802730154430314	0.913227992967286	0.2567582089229138	3.556762593095761	3.754531687943619e-4	0.0013673145803416616
slr1565	slr1565	hypothetical protein	513.3422283632732	-0.5385623775995623	0.15152213231086178	-3.5543479317902635	3.789175678109245e-4	0.0013790196820595735
sll0268	sll0268	hypothetical protein	212.4297904315076	-0.5983625690616349	0.16860108511796715	-3.5489840924984044	3.867204417759592e-4	0.0014064882073831914
sll1110	prfA	peptide chain release factor 1	209.85871003095622	-0.696056901140962	0.19615507563313955	-3.548503136583462	3.874273840618674e-4	0.0014081298721509824
slr2098	hik21	two-component hybrid sensor and regulator	735.666958827158	0.475289339871004	0.134112655620862	3.5439559202723747	3.941711412182177e-4	0.001431696102908622
sll1009	frpC	unknown protein	3553.1982515626682	0.9248522766227042	0.26104323332582235	3.542908447921136	3.9574006298465693e-4	0.0014358154348224168
sll1022	sll1022	hypothetical protein	1527.1513410358853	0.48612970505098974	0.13721427156138635	3.5428508967706542	3.95826432939247e-4	0.0014358154348224168
slr0719	slr0719	unknown protein	289.0272802791412	0.4479821178879063	0.12648613131389672	3.541748911397748	3.974836399187353e-4	0.0014408781947054155
sll0854	sll0854	hypothetical protein	204.82512118090665	-0.5823313845797011	0.164548230204974	-3.538970816363714	4.016902583661784e-4	0.0014551698379997654
sll0327	sll0327	unknown protein	252.27190931417448	-1.1811702106676942	0.33380274548203903	-3.5385275485436343	4.023652938646963e-4	0.001456657535607409
ssl0601	rps21	30S ribosomal protein S21	2027.0190203823631	0.49632913382899846	0.14035990863381861	3.5361175328480647	4.060539957154399e-4	0.001469046300979694
slr0179	slr0179	hypothetical protein	157.6080533308499	-1.0263678029156775	0.29031241007497494	-3.5353907283901913	4.071726067125315e-4	0.0014721266817493755
ssl3382	ssl3382	hypothetical protein	81.87992394896028	-0.8072697957904598	0.22837879665629646	-3.534784347801682	4.081080775520901e-4	0.0014745413162701748
slr1513_5'UTR	sbtB	5'UTR of periplasmic protein;  function unknown	27.506270609139644	-1.3568075913102546	0.3842418831475733	-3.5311288300894423	4.1379015502204114e-4	0.0014940915820258497
slr0213-as	slr0213-as	asRNA	667.6658939054605	0.7760121492004767	0.21980785666161554	3.5304113373668575	4.1491405302884266e-4	0.0014971685868951689
slr1837	slr1837	two-component system response regulator OmpR su bfamily	463.8624223274499	-0.3780482014982239	0.1072252079541536	-3.525739970211728	4.2230138920545674e-4	0.001522827653483028
sll1869_5'UTR	cbaB	5'UTR of probable dioxygenase;  Rieske iron-sulfur compon ent	35.67166537532275	-1.147407912076222	0.32567397136170134	-3.5231796611768003	4.2640220741768257e-4	0.001536609655246194
