locus_tag	gene_name	gene_product	PSS	log2FC_rneTs	padj_rneTs	log2FC_rneWT	padj_rneWT	log2FC_1h	padj_1h	diff_WT_Ts	ratio_PSS_transcript	baseMean
sll1688	thrC	threonine synthase	BA000022.2-1304254-minus	0.48334287591143943	0.6302833708909913	-0.2125246217288985	0.8844335639601275	-0.6664298406268429	0.44015465964248834	-0.695867497640338	0.02582337853359831	6.182812166375865
sll1688	thrC	threonine synthase	BA000022.2-1304327-minus	-0.5956303762533148	0.6146304450506905	-0.5078391858619138	0.7150084394466003	0.3730796993134452	0.7243680513958437	0.08779119039140104	0.021705286475768488	5.4078609948120855
sll1688	thrC	threonine synthase	BA000022.2-1304357-minus	0.07021483239392812	0.9438582158745642	0.2318268456647357	0.8483427664586366	0.3116085387664367	0.690752356129505	0.16161201327080757	0.037449743772352176	7.529234975844545
sll1688	thrC	threonine synthase	BA000022.2-1304567-minus	0.40577465142668484	0.6250626856610693	-0.8177372486849296	0.4085438149988406	-1.1445500292996207	0.11073310616271027	-1.2235119001116144	0.024842424910874916	8.52489092756955
sll1688_5'UTR	thrC	5'UTR of threonine synthase	BA000022.2-1304620-minus	-0.28043560072659796	0.7298980334013822	-0.3520024409113604	0.7306355537980149	-0.37451984130382815	0.5934857283585848	-0.07156684018476245	0.043205203931417635	9.555564680834978
sll1687	hik17	unknown protein	BA000022.2-1308442-minus	-1.8189079680388327	0.026115208637993464	-0.7418320103533427	0.47746333135130403	0.3237687201468968	0.7291387628988789	1.07707595768549	NA	7.99057955946194
sll1687	hik17	unknown protein	BA000022.2-1309269-minus	-0.14188594529960671	0.8791214125983018	-0.32548854341447314	0.755295827255423	0.0123299636772701	0.9875337580842152	-0.18360259811486643	0.13356306704834317	9.674662650971051
slr1821	slr1821	hypothetical protein	BA000022.2-1310541-plus	-5.599775391731193e-4	0.9995914413594372	-0.24649813443462895	0.8603693870711685	-0.5589695482848608	0.5044991967183242	-0.24593815689545584	0.05265074990461264	8.488614716492188
ncl0570	ncl0570	ncl0570	BA000022.2-1311436-minus	-1.5071561073643205	0.19872519509370848	-2.9085182595985746	0.01633877745794494	-0.8491718510523623	0.5439347733201251	-1.401362152234254	0.04038285033814748	4.478162119451484
slr1732_5'UTR	slr1732	5'UTR of hypothetical protein	BA000022.2-1311783-plus	-0.1276188955638052	0.9111818760437801	-0.4293798493225836	0.706585551409904	0.3348493068942451	0.7049548073129918	-0.3017609537587784	0.19061433284646417	6.206230288058208
slr1735	bgtA	ATP-binding subunit of the ABC-type Bgt permeas e for basic amino acids and glutamine	BA000022.2-1317960-plus	3.9312178706005336	1.1766721631993816e-5	0.24566267507145115	0.8719521315652367	-2.4214488667359624	6.984969102836196e-4	-3.6855551955290826	0.16031293144054776	8.895356367808176
sll1626	lexA	LexA repressor	BA000022.2-1318747-minus	0.9473317826770236	0.20806593954608862	0.20491395851644126	0.8621362589569104	-0.3070739404093239	0.6678954723885908	-0.7424178241605823	0.029337298637601924	13.308062619562156
sll1626	lexA	LexA repressor	BA000022.2-1318788-minus	-0.21113435545662684	0.8675010435030202	1.9365726032421628	0.04005536350259668	1.5805342079893838	0.056113197269164215	2.1477069586987896	0.012604485492809517	5.538796007922477
sll1626_5'UTR	lexA	5'UTR of LexA repressor	BA000022.2-1319360-minus	0.23278053385621908	0.8210231259616771	-0.24792693067587537	0.856588119378403	-0.5505422743839493	0.4992913659139405	-0.48070746453209445	0.05065340921760917	6.8959635066783935
6803t13_3'UTR	6803t13_3'UTR	tRNA	BA000022.2-1329085-minus	-1.410078276309732	0.017064603430897704	-0.27512795963817327	0.7247027308706429	1.144467486075124	0.04578564306176819	1.1349503166715587	0.15503273297093784	17.937608544624165
6803t13_3'UTR	6803t13_3'UTR	tRNA	BA000022.2-1329143-minus	-1.725684621677005	0.058789931986302876	-0.4622420093153307	0.6282329415417861	1.8808738749091474	0.026290470875823934	1.2634426123616742	0.07813217395251258	9.66333526996477
6803t13_3'UTR	6803t13_3'UTR	tRNA	BA000022.2-1329147-minus	-1.7574102812367045	0.22972523322515767	-0.38809871716671857	0.8128161778710367	2.054319798727051	0.11529879904625845	1.369311564069986	0.03908464306682608	4.631596692745277
6803t13_3'UTR	6803t13_3'UTR	tRNA	BA000022.2-1329162-minus	-0.6020627076988737	0.16849857327112336	-0.5070687937018962	0.31164990354734157	0.28911058161852426	0.49994964203313386	0.09499391399697754	0.11949876378109286	52.08689413137919
6803t13	6803t13	tRNA	BA000022.2-1329234-minus	1.1009262841076155	0.14831537875503936	-0.4112848130330116	0.6960229173051845	-0.6630714873557308	0.3426927770134596	-1.512211097140627	0.021258678883841982	8.135830762243891
6803t13	6803t13	tRNA	BA000022.2-1329235-minus	0.3446127823734159	0.5044308857430606	-0.08040059255683583	0.9185585984116658	-0.10691282277730162	0.8207108472588536	-0.42501337493025176	0.10858193659249628	40.57282737903102
6803t13	6803t13	tRNA	BA000022.2-1329236-minus	0.47059847785828873	0.13415485831065593	-0.19788555967119728	0.6554933165065829	-0.2411165935621092	0.42745723233004984	-0.668484037529486	13.821700501417117	4961.422844093791
	NA	NA	BA000022.2-1329237-minus	-0.3986113542686198	0.5783905491817111	0.012263949923435736	0.9893489111902094	0.5219884233421762	0.3924589593743773	0.41087530419205553	0.04505039857955178	14.02525226072208
	NA	NA	BA000022.2-1329246-minus	0.46305557711407525	0.43188893739813383	-0.32883943154277256	0.6512224897961747	0.027314185890143772	0.9607980558276932	-0.7918950086568478	0.14118450307669236	28.76597615827222
slr1744	amiA	N-acetylmuramoyl-L-alanine amidase;  periplasmic protein	BA000022.2-1333590-plus	0.6869079096571761	0.47359958431913934	1.1574158827632925	0.10509747184829771	1.8674938225274043	0.00532392995586369	0.4705079731061165	0.05621046772091401	10.735679443883361
slr1744	amiA	N-acetylmuramoyl-L-alanine amidase;  periplasmic protein	BA000022.2-1333617-plus	-0.5854175298614541	0.6400774006075282	1.7420812616129338	0.06181437521022831	2.1234090012339295	0.019825995937780512	2.3274987914743877	0.02367189467987638	5.137833300765188
slr1744	amiA	N-acetylmuramoyl-L-alanine amidase;  periplasmic protein	BA000022.2-1333623-plus	-2.236268541233481	0.26319164303501413	1.2213885156786675	0.3249684605007669	5.063356318255195	0.0010858326406332681	3.4576570569121485	0.014903332710119394	3.0769314488012003
slr1746	murI	glutamate racemase	BA000022.2-1334798-plus	-1.1727346767300058	0.1953561631372578	-0.34016908310160987	0.7550215237624863	1.1549716621601724	0.16296556132806045	0.8325655936283959	0.0735207877227892	7.757540990151469
slr1746	murI	glutamate racemase	BA000022.2-1334806-plus	-1.8085159672957587	0.1348100286594192	-0.10879036580803474	0.9430625705139346	1.864518492367586	0.09298355858941446	1.699725601487724	0.04628697012848826	4.970045416331505
slr1746	murI	glutamate racemase	BA000022.2-1335306-plus	-0.6762653822905699	0.46403029656293665	-0.14799067028192409	0.9183063857477426	0.0563734006427491	0.9503173131917495	0.5282747120086457	0.1677497094654368	6.593602835864523
	NA	NA	BA000022.2-134194-plus	-2.296905105588078	0.017124663113357353	0.4825174410287468	0.5908560998657244	2.7838985895010055	0.0019395599155605776	2.779422546616825	0.05363221257179209	9.297736406952602
sll0851	psbC	photosystem II CP43 protein	BA000022.2-1347622-minus	-0.28891838273507425	0.7542502055245014	-2.089443569715198	0.049068645265250004	-2.340893589577677	0.011157747849943755	-1.8005251869801235	0.0025924647139155205	7.166388938314796
sll0851	psbC	photosystem II CP43 protein	BA000022.2-1347623-minus	-0.5683266096013858	0.2738854869227798	-2.2108271305303533	0.0017699296967844968	-2.9910066846255607	2.109575269035051e-6	-1.6425005209289676	0.008026202815134737	21.643196200319515
sll0851	psbC	photosystem II CP43 protein	BA000022.2-1347671-minus	-1.8432788754401739	1.0908967648685877e-4	-3.749148138053075	1.87245906654206e-8	-2.8816319938698602	1.8332918823976424e-5	-1.9058692626129012	0.018565323784787927	37.84618666140426
sll0851	psbC	photosystem II CP43 protein	BA000022.2-1347674-minus	-0.09310594298285704	0.919554891053888	-1.6381948656250704	0.10663464291149392	-2.284432260445215	0.005739210660834572	-1.5450889226422133	0.004049916959814509	8.26132528416285
sll0851	psbC	photosystem II CP43 protein	BA000022.2-1347675-minus	2.7498805885584288	0.007636872440350485	-2.163436356921109	0.2607429217101638	-4.225899139041654	0.0019530552483411887	-4.913316945479538	0.001722165202793049	3.9212190270964418
sll0851	psbC	photosystem II CP43 protein	BA000022.2-1347688-minus	2.0538603166741165	0.01504937101739962	-1.3284586982791633	0.381049944781047	-3.4166301037436226	5.615801982357747e-4	-3.38231901495328	0.0030463137763995945	5.917840275054482
sll0851	psbC	photosystem II CP43 protein	BA000022.2-1347692-minus	-1.1940304598640692	0.15502196347775135	-2.0628854452247913	0.08580855100769293	-2.0328802051391586	0.05101819982850082	-0.8688549853607221	0.0038765081086848674	6.651346493693978
sll0851	psbC	photosystem II CP43 protein	BA000022.2-1347725-minus	-1.953692601129151	3.5512609197567007e-4	-3.5893551092137073	3.871434779577014e-5	-3.062173508709004	3.2577129564780537e-4	-1.6356625080845562	0.016601916274771988	23.231590857130737
sll0851	psbC	photosystem II CP43 protein	BA000022.2-1347728-minus	-0.6298962229897642	0.3315420527783795	-2.38888755310176	0.0024032136185646127	-2.627315668053865	2.963271813000922e-4	-1.7589913301119957	0.012022515117975337	17.234788302119423
sll0851	psbC	photosystem II CP43 protein	BA000022.2-1347747-minus	0.33624961881366716	0.5781413175781243	-0.4176268250400614	0.6065937765102707	-1.0814342224236513	0.03705130114729965	-0.7538764438537285	0.013435197593913803	16.29892739226882
sll0851	psbC	photosystem II CP43 protein	BA000022.2-1347768-minus	-1.2946587620509122	0.18819970490980772	-1.4458358781278098	0.17074328607795825	-0.1848498673455622	0.8663603571039465	-0.15117711607689754	0.005086959861986343	5.597709114029129
sll0851	psbC	photosystem II CP43 protein	BA000022.2-1348013-minus	-0.7792506805517974	0.642555219077345	0.34820653988606404	0.8006133733517358	2.866288943474898	0.01714810460730423	1.1274572204378615	0.010798944482771987	4.852687239003301
sll0849	psbD1	photosystem II reaction center D2 protein	BA000022.2-1349808-minus	-1.8794397156454095	0.04994229361253826	-0.3352171248172879	0.8534331573857573	-0.3538149547761404	0.7604453621408727	1.5442225908281215	0.008054397643119996	4.671009696845597
ncl0590	ncl0590	SyR53	BA000022.2-1350074-minus	-2.11252297243819	0.11845232873701664	-0.05374072776243731	0.9765944130640848	2.4265939265604626	0.046997422204584666	2.058782244675753	0.017211537064213203	5.323687241013008
ncl0590	ncl0590	SyR53	BA000022.2-1350095-minus	-0.020292397279306106	0.9849794474459835	-0.4142042049360651	0.7004300275623758	-0.37009130838908005	0.6300075139080306	-0.393911807656759	0.017996845817658216	8.106937404853008
sll0844	sll0844	tRNA (5-methylaminomethyl-2-thiouridylate)-meth yltransferase	BA000022.2-1356609-minus	-3.7656109702615415	0.0057447365604230164	-0.28977718382627105	0.7990236782390904	3.3010109531829306	0.0123944216061627	3.4758337864352704	0.11766026406492171	7.60925645229236
sll0838	pyrF	orotidine 5' monophosphate decarboxylase	BA000022.2-1364009-minus	-1.5595561903982735	0.4413260657676806	1.657201257728218	0.08986490385683418	4.751493008785415	0.0016550611921074731	3.216757448126492	0.09665941212310904	4.434342142845304
slr0869_5'UTR	slr0869	5'UTR of hypothetical protein	BA000022.2-1367104-plus	1.787886806831241	0.013650085406174758	0.03378719227812622	0.9833400716718202	-1.0340838440264137	0.1206020144495984	-1.7540996145531147	0.10695226551930094	10.690419579887076
slr0744	infB	translation initiation factor IF-2	BA000022.2-137347-plus	2.59563067268782	2.4056963863563452e-4	-0.19653769238675853	0.9446967578102585	-5.013590246007177	4.472280147825974e-6	-2.7921683650745783	0.05299752352730454	8.66385390955907
slr0236	slr0236	similar to glutathione S-transferase	BA000022.2-137496-plus	1.0124920430837314	0.256649190302316	-0.32192776338387497	0.8621362589569104	-2.426273479679505	0.007527229187275599	-1.3344198064676065	0.05714178113677703	5.84106877570384
slr0236	slr0236	similar to glutathione S-transferase	BA000022.2-137499-plus	4.158489728904319	1.8651368787020659e-6	2.2718139248717937	0.30042841527197656	-4.304593078146411	1.5690542165680367e-6	-1.8866758040325249	0.08045540422726949	9.428160679911198
sll1155	sll1155	hypothetical protein	BA000022.2-1386848-minus	-1.9590824656372365	0.03231009995334379	-0.16169188288364653	0.9121137146566298	0.7407112460768693	0.4505415304357749	1.79739058275359	0.04612081204832187	6.175573353311578
6803t14	6803t14	tRNA	BA000022.2-1401517-plus	0.6435123883502143	0.3772211690399	0.14103731682015622	0.8953683218346065	0.8114759202676175	0.1871931749013232	-0.5024750715300581	0.7949766450116961	36.99703942693496
	NA	NA	BA000022.2-141209-plus	-1.3974977004536708	0.3462826895977969	-0.3970712806016396	0.7817806806440933	2.2005896561594533	0.07760069083273075	1.0004264198520312	0.11347450754738929	4.376972867277362
	NA	NA	BA000022.2-1418670-minus	0.987068831481632	0.1239628314967136	0.25809556585270016	0.8251861443224537	-1.1934277435698155	0.045515796475668016	-0.7289732656289318	0.7722634598217077	11.826378297717866
slr2062	slr2062	putative transposase [ISY052a: 1420842 - 142233 1]	BA000022.2-1421994-plus	-2.80189833453853	0.02732620852254267	-2.241513276263649	0.06877250984249474	0.17950599755102	0.9067634733290864	0.560385058274881	0.0686553590974067	4.527397125900091
sll1951	sll1951	unknown protein	BA000022.2-1423610-minus	1.6783224832462995	0.01687215729616243	0.2552642190032007	0.8433340332972593	-1.3374162274587285	0.04054549731404868	-1.423058264243099	0.330303357186851	9.83905616895332
sll1951-as	sll1951-as	asRNA	BA000022.2-1423949-plus	0.2256717106474386	0.8115458196296894	-0.38502712854295745	0.7519686501929123	-0.9621071814166982	0.1923907852052076	-0.610698839190396	0.012466753208051688	7.912222900429824
sll1951	sll1951	unknown protein	BA000022.2-1425713-minus	0.05991112049376791	0.9639885516056845	1.117997188400714	0.26891302897596253	1.1268059459763582	0.17594743493948217	1.0580860679069461	0.019032045120736703	5.386302597447739
sll1951	sll1951	unknown protein	BA000022.2-1425841-minus	-0.075645906789096	0.9158755274172133	-0.44214230059098547	0.5479803396746268	-0.03321220161724065	0.9532001195268882	-0.3664963938018895	0.4488827675257481	82.91648430891782
	NA	NA	BA000022.2-1425854-plus	-0.31198721519825656	0.7712612772675657	-1.119503212245732	0.26326092272100765	-0.36294214677115205	0.6918901147226637	-0.8075159970474755	NA	8.192678913612452
sll1951	sll1951	unknown protein	BA000022.2-1425953-minus	-2.8468053735534955	0.020190870722056223	-0.4436202812162927	0.6939923199116371	2.681770046909313	0.021505748225249362	2.403185092337203	0.025718742989269953	7.20470531979574
sll1951	sll1951	unknown protein	BA000022.2-1425974-minus	-1.403808271058057	0.025541274644154056	-2.1936738050552598	0.00653342911422434	-1.6890165489977764	0.03044767005632184	-0.7898655339972027	0.04395763338451971	12.346057476853764
sll1951	sll1951	unknown protein	BA000022.2-1425975-minus	0.34705400805354303	0.7615769639209653	0.6980624726430067	0.5507918005827858	0.5293103459937286	0.5419867942045109	0.35100846458946366	0.022152177873031923	5.961415084206928
sll1951	sll1951	unknown protein	BA000022.2-1426041-minus	2.058742716113144	0.009199978064212352	-0.06312384246513647	0.9741129404914253	-2.226549296535526	0.004045344989313706	-2.1218665585782803	0.02630312923338492	6.623406627181944
sll1951	sll1951	unknown protein	BA000022.2-1426044-minus	0.5064660523250422	0.671650368204037	1.0468638908139645	0.3133741517059662	1.0675702752401617	0.20621138023845614	0.5403978384889223	0.025558406025727905	5.177602888555991
sll1951	sll1951	unknown protein	BA000022.2-1426331-minus	-2.494306773725263	0.0014657826451338752	-1.194704912255705	0.08842148955436997	1.2437172308800137	0.13150512866691977	1.299601861469558	0.05140588880850509	12.032572284856755
sll1951	sll1951	unknown protein	BA000022.2-1426403-minus	-2.031726206555527	0.0782682152189325	0.3993066318044951	0.7305275530274483	2.6724372615486414	0.010335636819756999	2.431032838360022	0.030443381721776044	6.688382974848541
sll1951	sll1951	unknown protein	BA000022.2-1426709-minus	0.44186564321853544	0.5985129887477169	0.919920521415643	0.18572929200753024	1.2673714561190714	0.0338390573649639	0.4780548781971075	0.05297364532428561	11.343205345767352
sll1951	sll1951	unknown protein	BA000022.2-1427202-minus	-1.1489097321340338	0.25619586084482326	0.5738813576121007	0.5682561301085259	2.0023326113193707	0.01918930849795459	1.7227910897461345	0.031655308399402234	7.1884586445165155
sll1951	sll1951	unknown protein	BA000022.2-1427328-minus	-0.13463451194506512	0.826795320738445	-0.20694895659234322	0.7647016993440294	0.3372039162118833	0.4715474117764312	-0.0723144446472781	0.10009299393466686	30.110639311729805
sll1951	sll1951	unknown protein	BA000022.2-1427336-minus	0.18442510267757237	0.8425455744741163	0.5973988651782741	0.5579629263089695	-0.08003978191008473	0.9119588640567307	0.4129737625007017	0.03137638080870719	8.100843338421058
sll1951	sll1951	unknown protein	BA000022.2-1427631-minus	-0.6711148002563205	0.5582499530945135	-0.3948859303561029	0.7457934213391163	1.0865972703798314	0.250930150537696	0.2762288699002176	0.008375731271613623	5.693319532940552
slr0240	slr0240	transcriptional regulator	BA000022.2-142800-plus	-0.5548070048677299	0.5369069752233545	0.6377254351774357	0.4660498508704561	1.4217842466800659	0.043185081463133414	1.1925324400451656	0.06888522509219488	9.29982627421668
sll1949	sll1949	unknown protein	BA000022.2-1429950-minus	-2.2932100193463905	0.07393968386203585	0.23223205959112317	0.8713206474962445	2.352499269776498	0.0479985666522035	2.525442078937514	0.03389961033293221	4.76741595236247
sll1949	sll1949	unknown protein	BA000022.2-1429951-minus	-1.117517670684219	0.2588316275528338	0.19172201279246082	0.8621362589569104	2.0273976271148615	0.014657468646995355	1.3092396834766797	0.056115894485472384	7.822292928826891
sll1949	sll1949	unknown protein	BA000022.2-1430006-minus	-2.26987394571872	0.010496815756889754	0.35360696850911766	0.6725070418114909	3.082514670772027	1.7207763192750636e-4	2.6234809142278372	0.05866256489409777	13.347559403536097
sll1949	sll1949	unknown protein	BA000022.2-1430037-minus	-0.17569768294367805	0.8393814174835388	0.22304462730078836	0.8128161778710367	0.9153803197455518	0.1287098843703934	0.3987423102444664	0.055763594356608305	13.06683153073183
	NA	NA	BA000022.2-1430365-plus	-1.2763756814326175	0.04090281867957062	-2.016890486171581	0.0012911237350094044	-0.5623497518559049	0.43213555147887883	-0.7405148047389634	0.0030199280772007517	14.539222791145695
	NA	NA	BA000022.2-1430366-minus	-1.2024554612747889	0.19424511962984653	-0.19507420900208433	0.8937025906458744	0.34522476678111547	0.7197873285818773	1.0073812522727046	0.9788654759376321	6.955989597958265
	NA	NA	BA000022.2-1430379-plus	-1.5162800576910584	0.14491101607595397	-0.503254377156696	0.6144951668912771	2.230457209021937	0.014603840546185718	1.0130256805343625	0.010111505970888487	9.57987270239834
	NA	NA	BA000022.2-1430399-plus	-2.2015726721128526	0.051752824573245114	-0.21817166367763985	0.8603476206609592	2.5576198704284594	0.014046249546318572	1.9834010084352127	0.007270827845796325	7.7281263688201065
slr2067	apcA	allophycocyanin alpha subunit	BA000022.2-1430502-plus	-1.4660608174366803	0.18088352529312676	-0.4668121706278712	0.6630101036918498	1.7664416852530045	0.07056359549435359	0.9992486468088091	0.004049664212290513	6.2845112314757285
slr1986	apcB	allophycocyanin beta subunit	BA000022.2-1431033-plus	-2.9109050051056395	0.0021752885979012945	-0.39329875729304004	0.7740651294660125	0.9077566617213396	0.3985594983357253	2.5176062478125996	0.005543470512521095	6.8324871609169335
slr1986	apcB	allophycocyanin beta subunit	BA000022.2-1431177-plus	-4.867638545890631	0.0015014434222451174	-3.9399653642379735	0.0081861618068220909	0.32997520202359265	0.8772745097740287	0.9276731816526573	0.004154625388992289	5.682478476979347
slr1986	apcB	allophycocyanin beta subunit	BA000022.2-1431198-plus	-0.02318443013348014	0.9812335837277752	-0.6186356594202826	0.6404301331645075	-2.051767402752378	0.00805595673871271	-0.5954512292868025	0.006064513917153053	8.459558295388891
slr1986	apcB	allophycocyanin beta subunit	BA000022.2-1431201-plus	-0.253939224638034	0.745567406993411	-2.72770615746354	0.0075253290668566225	-3.3096536741010194	2.919238468952226e-4	-2.473766932825506	0.007894467827315453	10.47218603443547
slr1986	apcB	allophycocyanin beta subunit	BA000022.2-1431273-plus	-2.0763063969842896	0.0019235649962771057	-1.692536758719331	0.024421760433387004	-0.4385348966546817	0.5972905240095362	0.3837696382649587	0.006779202916095895	13.074393443461787
slr1986	apcB	allophycocyanin beta subunit	BA000022.2-1431279-plus	-1.1749471267768907	0.12214123838039921	-0.1521615475450615	0.8937025906458744	0.7570321582841764	0.3067723535385813	1.0227855792318292	0.005141257302854288	9.915604487955566
slr1986	apcB	allophycocyanin beta subunit	BA000022.2-1431285-plus	-1.6161565270768874	0.09699874264913119	-0.8435954884578428	0.6346710002223024	-1.2263480425359186	0.3029040249456247	0.7725610386190446	0.0018848150592799297	4.355142785824813
slr1986	apcB	allophycocyanin beta subunit	BA000022.2-1431291-plus	-0.8007265401898032	0.40671799560957245	-0.9773578400291992	0.4958054213784011	-1.3134760635189364	0.19805811395033973	-0.17663129983939607	0.0020442089987122406	4.925667750051231
slr1986	apcB	allophycocyanin beta subunit	BA000022.2-1431294-plus	-2.449669498532205	0.0021100303742414652	-2.8676576298836545	0.0056866281915838425	-1.3806285432627163	0.2127513943584618	-0.4179881313514495	0.0037014130483368954	8.896435780134322
slr1986	apcB	allophycocyanin beta subunit	BA000022.2-1431300-plus	-1.9983946297742528	0.009652545307197705	-1.9323626026604352	0.04053555881274968	-1.0105683320521057	0.2781804461830123	0.0660320271138175	0.0038668042212086653	10.537884169298312
slr1986	apcB	allophycocyanin beta subunit	BA000022.2-1431301-plus	-2.494178011989246	0.0012339928349362984	-0.5847932964320158	0.5827459852137445	0.5218801202234553	0.5601268160500343	1.90938471555723	0.0040522102758676634	10.650952485959415
slr1986	apcB	allophycocyanin beta subunit	BA000022.2-1431317-plus	-2.1802924341409087	0.012420671299371563	-0.7409848847464399	0.46816387230594936	0.9256612569779079	0.31834746057479785	1.439307549394469	0.0028009748166450974	8.685886361715228
slr1986	apcB	allophycocyanin beta subunit	BA000022.2-1431328-plus	-2.0180196257945497	0.04047561716066998	-0.6298907027317657	0.5916883459618144	0.9488231158861129	0.35509622792761164	1.388128923062784	0.002065942462571722	6.321605236190714
slr1986	apcB	allophycocyanin beta subunit	BA000022.2-1431330-plus	-1.964368514188352	0.0044426450635981635	-1.6534676421606638	0.03476169317698062	-0.48485611684789115	0.5642599246778768	0.31090087202768824	0.003931118636201682	12.371918617227873
slr1986	apcB	allophycocyanin beta subunit	BA000022.2-1431337-plus	-0.9696992806532223	0.26186326782403424	-1.1484293387695044	0.23434720190164143	-0.2812622670408116	0.759862974199476	-0.17873005811628206	0.002528953876779532	7.818849526323943
slr1986	apcB	allophycocyanin beta subunit	BA000022.2-1431340-plus	-1.2863743093033815	0.234429609664448	-0.31135097972285414	0.8152917218082062	1.3068171733089768	0.18304302838388842	0.9750233295805273	0.0018610721489285506	5.722327346174338
slr1986	apcB	allophycocyanin beta subunit	BA000022.2-1431341-plus	-1.8565857071622407	0.010496815756889754	-0.10612375835659077	0.9246313561794939	1.5996492889420717	0.022575908368309174	1.7504619488056499	0.0051124138482007385	15.938366994547566
slr1986	apcB	allophycocyanin beta subunit	BA000022.2-1431348-plus	-2.8747255880153304	0.0010876631248790745	-0.9749169376988529	0.24745261874065094	1.452152751495814	0.11616614073249291	1.8998086503164775	0.002947976529290695	10.333315570609699
slr1986	apcB	allophycocyanin beta subunit	BA000022.2-1431349-plus	-4.628849287995656	6.343283855954975e-22	-0.9872322687107816	0.04865652947092624	3.9400116798214313	8.754947399210241e-16	3.6416170192848747	0.06607927308858533	233.1499234557585
slr1986	apcB	allophycocyanin beta subunit	BA000022.2-1431350-plus	-3.1234377838691976	2.142563967713648e-8	-1.2268675634452417	0.017983435193027635	2.178418089327106	1.5693342346532696e-4	1.8965702204239558	0.01513066193522366	53.99630210234478
slr1986	apcB	allophycocyanin beta subunit	BA000022.2-1431351-plus	-3.2209793286497486	1.3344809347047264e-8	-1.2146250743617437	0.03000754178472257	1.7901907951147706	0.002661813687311158	2.006354254288005	0.013757961023654773	50.10378958871876
slr1986	apcB	allophycocyanin beta subunit	BA000022.2-1431359-plus	-1.4169653949883592	0.03284209525507677	-1.059863431822738	0.1864548328195637	-0.3031188761242676	0.6999379017409315	0.35710196316562115	0.002880466136246224	10.345439230401208
slr1986	apcB	allophycocyanin beta subunit	BA000022.2-1431360-plus	-1.9753582890902666	0.04994229361253826	-2.371602258120922	0.04093894422844084	-0.8108998000579423	0.5224147619685097	-0.3962439690306556	0.001447133985560816	5.195710142101634
slr1986	apcB	allophycocyanin beta subunit	BA000022.2-1431370-plus	-2.58629383452509	0.06289009063640977	-1.6493437619152438	0.24238606264430188	0.6478670771673675	0.6793696349524226	0.9369500726098461	0.0011841080075177097	4.172587279464425
slr1986	apcB	allophycocyanin beta subunit	BA000022.2-1431384-plus	-3.474688105872051	0.0037683683608032053	-2.026518152327403	0.06132477632091331	0.6855030533898911	0.6354440594403987	1.4481699535446482	0.002002892186365646	6.2752502209847245
slr1986	apcB	allophycocyanin beta subunit	BA000022.2-1431386-plus	-2.6275395578848046	0.01522949797514072	-1.1362768547105293	0.2745370919620281	1.1317795884028463	0.33073528916824785	1.4912627031742753	0.0019882816314946185	5.9370444789531724
slr1986	apcB	allophycocyanin beta subunit	BA000022.2-1431404-plus	-2.963155241932386	2.200745302827762e-6	-0.8422156562298542	0.1320768655106273	2.1269789343628225	9.591214912124962e-4	2.1209395857025317	0.006883208591226737	26.24533280638008
slr1986	apcB	allophycocyanin beta subunit	BA000022.2-1431405-plus	-2.137740164775085	0.021001028809358564	-2.7947194222826934	0.009158636768561951	-1.0126581797247145	0.3985594983357253	-0.6569792575076083	0.0016809638575774884	6.825836147920669
slr1986	apcB	allophycocyanin beta subunit	BA000022.2-1431407-plus	-1.6560583795629606	0.13880741404896174	-1.0922374908769223	0.44478836143978195	-0.1578004871984065	0.9027969151212903	0.5638208886860383	0.0010803691181876167	4.351579027334263
slr1986	apcB	allophycocyanin beta subunit	BA000022.2-1431408-plus	-1.3984487368151133	0.05503140912626742	-2.002084198401899	0.006098297907710128	-0.43729653618183373	0.6024474739795921	-0.6036354615867856	0.0027615552918936813	11.42790645864803
slr1986	apcB	allophycocyanin beta subunit	BA000022.2-1431420-plus	-1.808391694610526	0.036439472569979356	-1.9841267266198852	0.04651103868687125	-0.7382593377582625	0.48420690845510744	-0.17573503200935914	0.0013632808472387136	7.013723151764521
slr1986	apcB	allophycocyanin beta subunit	BA000022.2-1431426-plus	-2.0109316956621557	0.035274295997644575	-1.8931118204186883	0.036222090329445164	0.1865701995952024	0.8690990721079949	0.11781987524346738	0.0012836493944284745	6.583410137386203
slr1986	apcB	allophycocyanin beta subunit	BA000022.2-1431450-plus	-3.491044344037261	0.010769791486297827	-1.857602391782562	0.015831092050129676	2.3565885906730877	0.08586449413890913	1.633441952254699	0.0011409715722107891	7.6064792667236825
slr1986	apcB	allophycocyanin beta subunit	BA000022.2-1431468-plus	-2.2767762890962695	2.161852005525089e-4	-2.1994737550242913	0.003920565683654184	-1.27914457056219	0.09572044047416851	0.07730253407197818	0.0019361031952620446	18.463106950346937
slr1986	apcB	allophycocyanin beta subunit	BA000022.2-1431469-plus	-2.1939223678037063	0.02364339748297208	-1.8415392599829548	0.10412026610874714	-0.5255007205494726	0.6581771726566082	0.35238310782075155	6.948852110107788e-4	7.115502338768879
slr1986	apcB	allophycocyanin beta subunit	BA000022.2-1431481-plus	-1.5612175573188856	0.08405599080041425	-0.48644044182297547	0.6773013612180416	0.6198285621554224	0.5143855959033089	1.07477711549591	6.866059287646644e-4	6.369756498118746
